,address,place,price,lon,lat
2134,2600 PENNSYLVANIA AV NW Unit: 0804,FOGGY BOTTOM,866700,0,0
2135,2600 PENNSYLVANIA AV NW Unit: 0CS1,FOGGY BOTTOM,993310,0,0
2136,2600 PENNSYLVANIA AV NW Unit: 0CS2,FOGGY BOTTOM,974920,0,0
2137,2600 PENNSYLVANIA AV NW Unit: 0CS3,FOGGY BOTTOM,974920,0,0
2138,NW,FOGGY BOTTOM,172130,0,0
2139,2701 K ST NW,FOGGY BOTTOM,1724930,0,0
2140,27TH ST NW,FOGGY BOTTOM,493380,0,0
2141,27TH ST NW,FOGGY BOTTOM,254200,0,0
2142,0901 27TH ST NW,FOGGY BOTTOM,1385320,0,0
2143,2601  VIRGINIA AVE NW,FOGGY BOTTOM,25602200,0,0
2144,2641 VIRGINIA AV NW,FOGGY BOTTOM,924650,0,0
2145,2500 VIRGINIA AV NW,FOGGY BOTTOM,107420030,0,0
2146,2600 VIRGINIA AV NW,FOGGY BOTTOM,74119920,0,0
2147,2700 VIRGINIA AV NW,FOGGY BOTTOM,55250030,0,0
2148,0600 NEW HAMPSHIRE AV NW,FOGGY BOTTOM,118998780,0,0
2149,0700 NEW HAMPSHIRE AV NW,FOGGY BOTTOM,108298270,0,0
2150,2650 VIRGINIA AVE NW H-1,FOGGY BOTTOM,53731660,0,0
2151,2650 VIRGINIA AVE NW R-2,FOGGY BOTTOM,3627060,0,0
2152,VIRGINIA AV NW,FOGGY BOTTOM,312640,0,0
2153,2700 F ST NW,FOGGY BOTTOM,424961700,0,0
2154,2517 K ST NW,FOGGY BOTTOM,10559280,0,0
2155,2526 L ST NW,FOGGY BOTTOM,1572720,0,0
2156,2524 L ST NW,FOGGY BOTTOM,1331130,0,0
2157,2514 L ST NW,FOGGY BOTTOM,1640360,0,0
2158,2512 L ST NW,FOGGY BOTTOM,2297490,0,0
2159,2500 PENNSYLVANIA AVE NW,FOGGY BOTTOM,27530279,0,0
2160,26TH ST NW,FOGGY BOTTOM,51330,0,0
2161,2520 L ST NW,FOGGY BOTTOM,7277490,0,0
2162,1005  26TH ST NW,FOGGY BOTTOM,20322810,0,0
2163,1001 26TH ST NW  Unit: 301,FOGGY BOTTOM,292530,0,0
2164,1001 26TH ST NW  Unit: 401,FOGGY BOTTOM,315930,0,0
2165,1001 26TH ST NW  Unit: 501,FOGGY BOTTOM,292530,0,0
2166,1001 26TH ST NW  Unit: 601,FOGGY BOTTOM,292530,0,0
2167,1001 26TH ST NW  Unit: 701,FOGGY BOTTOM,292530,0,0
2168,1001 26TH ST NW  Unit: 801,FOGGY BOTTOM,292530,0,0
2169,1001 26TH ST NW  Unit: 302,FOGGY BOTTOM,474590,0,0
2170,1001 26TH ST NW  Unit: 402,FOGGY BOTTOM,512550,0,0
2171,1001 26TH ST NW  Unit: 502,FOGGY BOTTOM,474590,0,0
2172,1001 26TH ST NW  Unit: 602,FOGGY BOTTOM,512550,0,0
2173,1001 26TH ST NW  Unit: 702,FOGGY BOTTOM,474590,0,0
2174,1001 26TH ST NW  Unit: 802,FOGGY BOTTOM,538180,0,0
2175,1001 26TH ST NW  Unit: 303,FOGGY BOTTOM,335350,0,0
2176,1001 26TH ST NW  Unit: 403,FOGGY BOTTOM,335350,0,0
2177,1001 26TH ST NW  Unit: 503,FOGGY BOTTOM,335350,0,0
2178,1001 26TH ST NW  Unit: 603,FOGGY BOTTOM,335350,0,0
2179,1001 26TH ST NW  Unit: 703,FOGGY BOTTOM,335350,0,0
2180,1001 26TH ST NW  Unit: 803,FOGGY BOTTOM,335350,0,0
2181,1001 26TH ST NW  Unit: 304,FOGGY BOTTOM,414480,0,0
2182,1001 26TH ST NW  Unit: 404,FOGGY BOTTOM,414480,0,0
2183,1001 26TH ST NW  Unit: 504,FOGGY BOTTOM,383770,0,0
2184,1001 26TH ST NW  Unit: 604,FOGGY BOTTOM,383770,0,0
2185,1001 26TH ST NW  Unit: 704,FOGGY BOTTOM,383770,0,0
2186,1001 26TH ST NW  Unit: 804,FOGGY BOTTOM,402960,0,0
2187,1001 26TH ST NW  Unit: 306,FOGGY BOTTOM,414480,0,0
2188,1001 26TH ST NW  Unit: 406,FOGGY BOTTOM,414480,0,0
2189,1001 26TH ST NW  Unit: 506,FOGGY BOTTOM,383770,0,0
2190,1001 26TH ST NW  Unit: 606,FOGGY BOTTOM,383770,0,0
2191,1001 26TH ST NW  Unit: 706,FOGGY BOTTOM,383770,0,0
2192,1001 26TH ST NW  Unit: 806,FOGGY BOTTOM,467440,0,0
2193,1001 26TH ST NW  Unit: 305,FOGGY BOTTOM,395800,0,0
2194,1001 26TH ST NW  Unit: 405,FOGGY BOTTOM,366480,0,0
2195,1001 26TH ST NW  Unit: 505,FOGGY BOTTOM,425120,0,0
2196,1001 26TH ST NW  Unit: 605,FOGGY BOTTOM,395800,0,0
2197,1001 26TH ST NW  Unit: 705,FOGGY BOTTOM,366480,0,0
2198,1001 26TH ST NW  Unit: 805,FOGGY BOTTOM,384800,0,0
2199,1001 26TH ST NW  Unit: 307,FOGGY BOTTOM,367650,0,0
2200,5170 34TH ST NW,FOREST HILLS,811300,0,0
2201,5166 34TH ST NW,FOREST HILLS,1122000,0,0
2202,5162 34TH ST NW,FOREST HILLS,869310,0,0
2203,5158 34TH ST NW,FOREST HILLS,930610,0,0
2204,5154 34TH ST NW,FOREST HILLS,942230,0,0
2205,3401 BROAD BRANCH TER NW,FOREST HILLS,957930,0,0
2206,5180 34TH ST NW,FOREST HILLS,786440,0,0
2207,3409 BROAD BRANCH TER NW,FOREST HILLS,1671300,0,0
2208,5173 LINNEAN TER NW,FOREST HILLS,812220,0,0
2209,5149 LINNEAN TER NW,FOREST HILLS,848640,0,0
2210,5179 LINNEAN TER NW,FOREST HILLS,829650,0,0
2211,5183 LINNEAN TER NW,FOREST HILLS,715270,0,0
2212,5161 LINNEAN TER NW,FOREST HILLS,960700,0,0
2213,5155 LINNEAN TER NW,FOREST HILLS,952930,0,0
2214,5167 LINNEAN TER NW,FOREST HILLS,1063350,0,0
2215,5174 34TH ST NW,FOREST HILLS,757480,0,0
2216,5129 34TH ST NW,FOREST HILLS,863120,0,0
2217,5135 34TH ST NW,FOREST HILLS,697980,0,0
2218,5141 34TH ST NW,FOREST HILLS,1175180,0,0
2219,5147 34TH ST NW,FOREST HILLS,848880,0,0
2220,5153 34TH ST NW,FOREST HILLS,959050,0,0
2221,5159 34TH ST NW,FOREST HILLS,925140,0,0
2222,5191 LINNEAN TER NW,FOREST HILLS,924110,0,0
2223,5195 LINNEAN TER NW,FOREST HILLS,869320,0,0
2224,5128 33RD ST NW,FOREST HILLS,842710,0,0
2225,5124 33RD ST NW,FOREST HILLS,807310,0,0
2226,5120 33RD ST NW,FOREST HILLS,702070,0,0
2227,5100 33RD ST NW,FOREST HILLS,1123260,0,0
2228,5113 34TH ST NW,FOREST HILLS,877050,0,0
2229,5116 33RD ST NW,FOREST HILLS,890980,0,0
2230,5112 33RD ST NW,FOREST HILLS,904020,0,0
2231,5108 33RD ST NW,FOREST HILLS,756150,0,0
2232,5109 33RD ST NW,FOREST HILLS,1429240,0,0
2233,5115 33RD ST NW,FOREST HILLS,757090,0,0
2234,5121 33RD ST NW,FOREST HILLS,810680,0,0
2235,5127 33RD ST NW,FOREST HILLS,857720,0,0
2236,5133 33RD ST NW,FOREST HILLS,706410,0,0
2237,5139 33RD ST NW,FOREST HILLS,843290,0,0
2238,5214 LINNEAN AVE NW,FOREST HILLS,918030,0,0
2239,5208 LINNEAN AVE NW,FOREST HILLS,931770,0,0
2240,5145 33RD ST NW,FOREST HILLS,1084610,0,0
2241,5151 33RD ST NW,FOREST HILLS,946470,0,0
2242,5157 33RD ST NW,FOREST HILLS,976170,0,0
2243,3201 BROAD BRANCH TER NW,FOREST HILLS,1299810,0,0
2244,3209 BROAD BRANCH TER NW,FOREST HILLS,1223320,0,0
2245,5030 LINNEAN AVE NW,FOREST HILLS,3921780,0,0
2246,5060 LINNEAN AVE NW,FOREST HILLS,2324470,0,0
2247,4970  LINNEAN AVE NW,FOREST HILLS,1354250,0,0
2248,BROAD BRANCH TR NW,FOREST HILLS,168910,0,0
2249,5070 LINNEAN AVE NW,FOREST HILLS,1304850,0,0
2250,5020 LINNEAN AVE NW,FOREST HILLS,1674540,0,0
2251,3307 FESSENDEN ST NW,FOREST HILLS,794750,0,0
2252,FESSENDEN ST,FOREST HILLS,159900,0,0
2253,5011 34TH ST NW,FOREST HILLS,1644750,0,0
2254,5021 34TH ST NW,FOREST HILLS,834580,0,0
2255,3226 BROAD BRANCH TER NW,FOREST HILLS,1160760,0,0
2256,3222 BROAD BRANCH TER NW,FOREST HILLS,992350,0,0
2257,3303 FESSENDEN ST NW,FOREST HILLS,2745830,0,0
2258,3315 FESSENDEN ST NW,FOREST HILLS,1618090,0,0
2259,3319 FESSENDEN ST NW,FOREST HILLS,984920,0,0
2260,3309 FESSENDEN ST NW,FOREST HILLS,1008810,0,0
2261,5101 34TH ST NW,FOREST HILLS,1266870,0,0
2262,5105 34TH ST NW,FOREST HILLS,1083310,0,0
2263,3311 FESSENDEN ST NW,FOREST HILLS,797040,0,0
2264,3336 BROAD BRANCH TER NW,FOREST HILLS,724360,0,0
2265,5109 34TH ST NW,FOREST HILLS,900650,0,0
2266,3230 BROAD BRANCH TER NW,FOREST HILLS,1472270,0,0
2267,3301 FESSENDEN ST NW,FOREST HILLS,1679810,0,0
2268,5000 34TH ST NW,FOREST HILLS,935320,0,0
2269,3403 FESSENDEN ST NW,FOREST HILLS,746080,0,0
2270,3405 FESSENDEN ST NW,FOREST HILLS,756370,0,0
2271,3407 FESSENDEN ST NW,FOREST HILLS,696210,0,0
2272,3409 FESSENDEN ST NW,FOREST HILLS,718410,0,0
2273,3411 FESSENDEN ST NW,FOREST HILLS,698330,0,0
2274,3413 FESSENDEN ST NW,FOREST HILLS,728680,0,0
2275,3415 FESSENDEN ST NW,FOREST HILLS,808920,0,0
2276,3417 FESSENDEN ST NW,FOREST HILLS,702860,0,0
2277,3419 FESSENDEN ST NW,FOREST HILLS,760180,0,0
2278,NW,FOREST HILLS,221700,0,0
2279,NW,FOREST HILLS,159930,0,0
2280,3424 GARRISON ST NW,FOREST HILLS,752820,0,0
2281,3420 GARRISON ST NW,FOREST HILLS,864150,0,0
2282,3416 GARRISON ST NW,FOREST HILLS,972850,0,0
2283,3412 GARRISON ST NW,FOREST HILLS,734330,0,0
2284,3408 GARRISON ST NW,FOREST HILLS,942640,0,0
2285,3404 GARRISON ST NW,FOREST HILLS,1166060,0,0
2286,3400 GARRISON ST NW,FOREST HILLS,960490,0,0
2287,3400 BROAD BRANCH TER NW,FOREST HILLS,859750,0,0
2288,5108 34TH ST NW,FOREST HILLS,1030580,0,0
2289,5144 LINNEAN TER NW,FOREST HILLS,1246680,0,0
2290,5140 LINNEAN TER NW,FOREST HILLS,1258630,0,0
2291,5132 LINNEAN TER NW,FOREST HILLS,811430,0,0
2292,5152 LINNEAN TER NW,FOREST HILLS,924120,0,0
2293,5156 LINNEAN TER NW,FOREST HILLS,1126420,0,0
2294,5164 LINNEAN TER NW,FOREST HILLS,850130,0,0
2295,5160 LINNEAN TER NW,FOREST HILLS,974750,0,0
2296,5176 LINNEAN TER NW,FOREST HILLS,899160,0,0
2297,5172 LINNEAN TER NW,FOREST HILLS,981100,0,0
2298,5168 LINNEAN TER NW,FOREST HILLS,1084570,0,0
2299,5120 LINNEAN TER NW,FOREST HILLS,829740,0,0
2300,4452 B ST SE,FORT DUPONT PARK,865740,0,0
2301,B ST SE,FORT DUPONT PARK,93750,0,0
2302,A ST SE,FORT DUPONT PARK,93750,0,0
2303,B ST SE,FORT DUPONT PARK,93750,0,0
2304,B ST SE,FORT DUPONT PARK,93750,0,0
2305,4448 B ST SE,FORT DUPONT PARK,245470,0,0
2306,B ST SE,FORT DUPONT PARK,42380,0,0
2307,4442 B ST SE,FORT DUPONT PARK,55130,0,0
2308,B ST SE,FORT DUPONT PARK,64160,0,0
2309,4432 B ST SE,FORT DUPONT PARK,208670,0,0
2310,4430 B ST SE,FORT DUPONT PARK,218900,0,0
2311,4426 B ST SE,FORT DUPONT PARK,198930,0,0
2312,B ST SE,FORT DUPONT PARK,64160,0,0
2313,4420 B ST SE,FORT DUPONT PARK,472320,0,0
2314,B ST SE,FORT DUPONT PARK,93750,0,0
2315,4416 B ST SE,FORT DUPONT PARK,159520,0,0
2316,4414 B ST SE,FORT DUPONT PARK,196210,0,0
2317,A ST SE,FORT DUPONT PARK,63550,0,0
2318,4417 A ST SE,FORT DUPONT PARK,52940,0,0
2319,4436 A ST SE,FORT DUPONT PARK,64170,0,0
2320,4436 A ST SE,FORT DUPONT PARK,212470,0,0
2321,A ST SE,FORT DUPONT PARK,50530,0,0
2322,A ST SE,FORT DUPONT PARK,50530,0,0
2323,A ST SE,FORT DUPONT PARK,50500,0,0
2324,4435 A ST SE,FORT DUPONT PARK,138460,0,0
2325,4437 A ST SE,FORT DUPONT PARK,128780,0,0
2326,4439 A ST SE,FORT DUPONT PARK,151370,0,0
2327,4441 A ST SE,FORT DUPONT PARK,179500,0,0
2328,4443 A ST SE,FORT DUPONT PARK,55210,0,0
2329,4427 A ST SE,FORT DUPONT PARK,53810,0,0
2330,4429 A ST SE,FORT DUPONT PARK,164440,0,0
2331,4809 - 4813 TEXAS AVE SE,FORT DUPONT PARK,957770,0,0
2332,4425 A ST SE,FORT DUPONT PARK,512960,0,0
2333,4715 - 4721 TEXAS AV SE,FORT DUPONT PARK,1629510,0,0
2334,4809 TEXAS AV SE,FORT DUPONT PARK,957770,0,0
2335,4815 TEXAS AVE SE,FORT DUPONT PARK,550190,0,0
2336,4438 B ST SE,FORT DUPONT PARK,548750,0,0
2337,4431 A ST SE,FORT DUPONT PARK,306220,0,0
2338,4525 BENNING RD SE,FORT DUPONT PARK,1598830,0,0
2339,4519 BENNING RD SE,FORT DUPONT PARK,449480,0,0
2340,4551 BENNING RD SE,FORT DUPONT PARK,2009710,0,0
2341,4413 A ST SE,FORT DUPONT PARK,349640,0,0
2342,4430 A ST SE,FORT DUPONT PARK,242310,0,0
2343,4419 A ST SE,FORT DUPONT PARK,349060,0,0
2344,4418 A ST SE,FORT DUPONT PARK,211230,0,0
2345,4434 B ST SE,FORT DUPONT PARK,166110,0,0
2346,4415 A ST SE,FORT DUPONT PARK,361880,0,0
2347,4444 B ST SE,FORT DUPONT PARK,301730,0,0
2348,4568  C ST SE,FORT DUPONT PARK,354720,0,0
2349,B ST SE,FORT DUPONT PARK,50530,0,0
2350,B ST SE,FORT DUPONT PARK,50530,0,0
2351,B ST SE,FORT DUPONT PARK,50530,0,0
2352,B ST SE,FORT DUPONT PARK,64870,0,0
2353,4465 B ST SE,FORT DUPONT PARK,178450,0,0
2354,BENNING RD SE,FORT DUPONT PARK,50460,0,0
2355,BENNING RD SE,FORT DUPONT PARK,50560,0,0
2356,4559 - 4569 BENNING RD SE,FORT DUPONT PARK,2038430,0,0
2357,4528 C ST SE,FORT DUPONT PARK,322520,0,0
2358,4560 C ST SE,FORT DUPONT PARK,268950,0,0
2359,4447 B ST SE,FORT DUPONT PARK,203970,0,0
2360,4449 B ST SE,FORT DUPONT PARK,197470,0,0
2361,4520 C ST SE,FORT DUPONT PARK,214270,0,0
2362,4544 C ST SE,FORT DUPONT PARK,268310,0,0
2363,4536 C ST SE,FORT DUPONT PARK,260760,0,0
2364,4540 C ST SE,FORT DUPONT PARK,287730,0,0
2365,C ST SE,FORT DUPONT PARK,1950,0,0
2366,SE,FORT DUPONT PARK,1840,0,0
2367,SE,FORT DUPONT PARK,5640,0,0
2368,C ST SE,FORT DUPONT PARK,5640,0,0
2369,SE,FORT DUPONT PARK,62890,0,0
2370,SE,FORT DUPONT PARK,5640,0,0
2371,SE,FORT DUPONT PARK,5640,0,0
2372,SE,FORT DUPONT PARK,5640,0,0
2373,SE,FORT DUPONT PARK,5640,0,0
2374,SE,FORT DUPONT PARK,5640,0,0
2375,TEXAS AV SE,FORT DUPONT PARK,50520,0,0
2376,4601 TEXAS AV SE,FORT DUPONT PARK,7613190,0,0
2377,4532 C ST SE,FORT DUPONT PARK,232630,0,0
2378,4524 C ST SE,FORT DUPONT PARK,275000,0,0
2379,4552 C ST SE,FORT DUPONT PARK,247090,0,0
2380,4548 C ST SE,FORT DUPONT PARK,253150,0,0
2381,4453 B ST SE,FORT DUPONT PARK,315390,0,0
2382,4457 B ST SE,FORT DUPONT PARK,265350,0,0
2383,4564 C ST SE,FORT DUPONT PARK,53640,0,0
2384,C ST SE,FORT DUPONT PARK,1150,0,0
2385,B ST SE,FORT DUPONT PARK,2940,0,0
2386,4441 B ST SE,FORT DUPONT PARK,194160,0,0
2387,4469 B ST SE  Unit: 101,FORT DUPONT PARK,154970,0,0
2388,4469 B ST SE  Unit: 102,FORT DUPONT PARK,145040,0,0
2389,4469 B ST SE  Unit: 103,FORT DUPONT PARK,153170,0,0
2390,4469 B ST SE  Unit: 201,FORT DUPONT PARK,142830,0,0
2391,4469 B ST SE  Unit: 202,FORT DUPONT PARK,142830,0,0
2392,4469 B ST SE  Unit: 203,FORT DUPONT PARK,152720,0,0
2393,4469 B ST SE  Unit: 204,FORT DUPONT PARK,143300,0,0
2394,4469 B ST SE  Unit: 301,FORT DUPONT PARK,143530,0,0
2395,4469 B ST SE  Unit: 302,FORT DUPONT PARK,143060,0,0
2396,4469 B ST SE  Unit: 303,FORT DUPONT PARK,152720,0,0
2397,4469 B ST SE  Unit: 304,FORT DUPONT PARK,143300,0,0
2398,4473 B ST SE  Unit: 101,FORT DUPONT PARK,144700,0,0
2399,4473 B ST SE  Unit: 102,FORT DUPONT PARK,142600,0,0
2400,3033 BLADENSBURG RD NE,FORT LINCOLN,400890,0,0
2401,3035 BLADENSBURG RD NE,FORT LINCOLN,310540,0,0
2402,3037 BLADENSBURG RD NE,FORT LINCOLN,281170,0,0
2403,3110 35TH ST NE,FORT LINCOLN,300830,0,0
2404,3108 35TH ST NE,FORT LINCOLN,346410,0,0
2405,3106 35TH ST NE,FORT LINCOLN,386640,0,0
2406,3104 35TH ST NE,FORT LINCOLN,296810,0,0
2407,3102 35TH ST NE,FORT LINCOLN,292540,0,0
2408,3100 35TH ST NE,FORT LINCOLN,275060,0,0
2409,3039 BLADENSBURG RD NE,FORT LINCOLN,53000,0,0
2410,3041 BLADENSBURG RD NE,FORT LINCOLN,281220,0,0
2411,3043 BLADENSBURG RD NE,FORT LINCOLN,405700,0,0
2412,3113 35TH ST NE,FORT LINCOLN,292970,0,0
2413,3111 35TH ST NE,FORT LINCOLN,397090,0,0
2414,3101 35TH ST NE,FORT LINCOLN,486040,0,0
2415,3103 35TH ST NE,FORT LINCOLN,277830,0,0
2416,3105 35TH ST NE,FORT LINCOLN,271060,0,0
2417,3107 35TH ST NE,FORT LINCOLN,296040,0,0
2418,3109 35TH ST NE,FORT LINCOLN,328640,0,0
2419,3400   NE,FORT LINCOLN,11013160,0,0
2420,3001 BLADENSBURG RD NE,FORT LINCOLN,17531350,0,0
2421,3005 BLADENSBURG RD NE,FORT LINCOLN,18627050,0,0
2422,3298 FORT LINCOLN DR NE,FORT LINCOLN,25101870,0,0
2423,FORT LINCOLN DR NE,FORT LINCOLN,712420,0,0
2424,EASTERN AV NE,FORT LINCOLN,478510,0,0
2425,2513 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,1000,0,0
2426,2511 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,456810,0,0
2427,2509 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,438840,0,0
2428,2507 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,438840,0,0
2429,2505 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,438840,0,0
2430,2503 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,438840,0,0
2431,2501 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,457810,0,0
2432,2510 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,458730,0,0
2433,2508 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,447530,0,0
2434,2506 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,447530,0,0
2435,2504 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,447530,0,0
2436,2502 PATRICIA ROBERTS HARRIS PL NE,FORT LINCOLN,466260,0,0
2437,3208 THEODORE R HAGANS DR NE,FORT LINCOLN,510930,0,0
2438,3210 THEODORE R HAGANS DR NE,FORT LINCOLN,492380,0,0
2439,3212 THEODORE R HAGANS DR NE,FORT LINCOLN,494630,0,0
2440,3214 THEODORE R HAGANS DR NE,FORT LINCOLN,494570,0,0
2441,3216 THEODORE R HAGANS DR NE,FORT LINCOLN,507120,0,0
2442,3218 THEODORE R HAGANS DR NE,FORT LINCOLN,508170,0,0
2443,3220 THEODORE R HAGANS DR NE,FORT LINCOLN,489380,0,0
2444,3222 THEODORE R HAGANS DR NE,FORT LINCOLN,485350,0,0
2445,3224 THEODORE R HAGANS DR NE,FORT LINCOLN,488040,0,0
2446,3226 THEODORE R HAGANS DR NE,FORT LINCOLN,511770,0,0
2447,3228 THEODORE R HAGANS DR NE,FORT LINCOLN,509810,0,0
2448,3230 THEODORE R HAGANS DR NE,FORT LINCOLN,498400,0,0
2449,3232 THEODORE R HAGANS DR NE,FORT LINCOLN,496490,0,0
2450,3234 THEODORE R HAGANS DR NE,FORT LINCOLN,491390,0,0
2451,3236 THEODORE R HAGANS DR NE,FORT LINCOLN,511180,0,0
2452,3238 THEODORE R HAGANS DR NE,FORT LINCOLN,511180,0,0
2453,3240 THEODORE R HAGANS DR NE,FORT LINCOLN,494570,0,0
2454,3242 THEODORE R HAGANS DR NE,FORT LINCOLN,498400,0,0
2455,3244 THEODORE R HAGANS DR NE,FORT LINCOLN,511180,0,0
2456,3246 THEODORE R HAGANS DR NE,FORT LINCOLN,513710,0,0
2457,3248 THEODORE R HAGANS DR NE,FORT LINCOLN,495910,0,0
2458,3250 THEODORE R HAGANS DR NE,FORT LINCOLN,494570,0,0
2459,3252 THEODORE R HAGANS DR NE,FORT LINCOLN,495910,0,0
2460,3254 THEODORE R HAGANS DR NE,FORT LINCOLN,509810,0,0
2461,3256 THEODORE R HAGANS DR NE,FORT LINCOLN,511180,0,0
2462,3258 THEODORE R HAGANS DR NE,FORT LINCOLN,485350,0,0
2463,3260 THEODORE R HAGANS DR NE,FORT LINCOLN,498390,0,0
2464,3262 THEODORE R HAGANS DR NE,FORT LINCOLN,488040,0,0
2465,3264 THEODORE R HAGANS DR NE,FORT LINCOLN,503290,0,0
2466,3266 THEODORE R HAGANS DR NE,FORT LINCOLN,513710,0,0
2467,3268 THEODORE R HAGANS DR NE,FORT LINCOLN,495910,0,0
2468,3270 THEODORE R HAGANS DR NE,FORT LINCOLN,488040,0,0
2469,3272 THEODORE R HAGANS DR NE,FORT LINCOLN,488040,0,0
2470,3274 THEODORE R HAGANS DR NE,FORT LINCOLN,505250,0,0
2471,3276 THEODORE R HAGANS DR NE,FORT LINCOLN,503290,0,0
2472,3278 THEODORE R HAGANS DR NE,FORT LINCOLN,495910,0,0
2473,3280 THEODORE R HAGANS DR NE,FORT LINCOLN,485350,0,0
2474,3282 THEODORE R HAGANS DR NE,FORT LINCOLN,507190,0,0
2475,3284 THEODORE R HAGANS DR NE,FORT LINCOLN,504660,0,0
2476,3286 THEODORE R HAGANS DR NE,FORT LINCOLN,490560,0,0
2477,3288 THEODORE R HAGANS DR NE,FORT LINCOLN,491100,0,0
2478,3290 THEODORE R HAGANS DR NE,FORT LINCOLN,488040,0,0
2479,3292 THEODORE R HAGANS DR NE,FORT LINCOLN,510400,0,0
2480,3294 THEODORE R HAGANS DR NE,FORT LINCOLN,503290,0,0
2481,3296 THEODORE R HAGANS DR NE,FORT LINCOLN,486760,0,0
2482,3298 THEODORE R HAGANS DR NE,FORT LINCOLN,491880,0,0
2483,3300 THEODORE R HAGANS DR NE,FORT LINCOLN,491390,0,0
2484,3302 THEODORE R HAGANS DR NE,FORT LINCOLN,505830,0,0
2485,3304 THEODORE R HAGANS DR NE,FORT LINCOLN,506950,0,0
2486,3306 THEODORE R HAGANS DR NE,FORT LINCOLN,498020,0,0
2487,3308 THEODORE R HAGANS DR NE,FORT LINCOLN,493740,0,0
2488,3310 THEODORE R HAGANS DR NE,FORT LINCOLN,491680,0,0
2489,3312 THEODORE R HAGANS DR NE,FORT LINCOLN,508780,0,0
2490,3314 THEODORE R HAGANS DR NE,FORT LINCOLN,506950,0,0
2491,3316 THEODORE R HAGANS DR NE,FORT LINCOLN,491680,0,0
2492,3318 THEODORE R HAGANS DR NE,FORT LINCOLN,493840,0,0
2493,3320 THEODORE R HAGANS DR NE,FORT LINCOLN,506730,0,0
2494,3319 THEODORE R HAGANS DR NE,FORT LINCOLN,484830,0,0
2495,3317 THEODORE R HAGANS DR NE,FORT LINCOLN,452620,0,0
2496,3315 THEODORE R HAGANS DR NE,FORT LINCOLN,451870,0,0
2497,3313 THEODORE R HAGANS DR NE,FORT LINCOLN,445380,0,0
2498,3311 THEODORE R HAGANS DR NE,FORT LINCOLN,470270,0,0
2499,3309 THEODORE R HAGANS DR NE,FORT LINCOLN,471250,0,0
2500,44TH ST NW,FOXHALL,425380,0,0
2501,NW,FOXHALL,216980,0,0
2502,NW,FOXHALL,535200,0,0
2503,NW,FOXHALL,80250,0,0
2504,4101 CANAL RD NW,FOXHALL,763830,0,0
2505,NW,FOXHALL,80250,0,0
2506,NW,FOXHALL,305000,0,0
2507,NW,FOXHALL,80260,0,0
2508,1449 44TH ST NW,FOXHALL,1066980,0,0
2509,4350 P ST NW,FOXHALL,1307890,0,0
2510,4334 P ST NW,FOXHALL,926150,0,0
2511,1401 44TH ST NW,FOXHALL,873570,0,0
2512,1405 44TH ST NW,FOXHALL,756070,0,0
2513,1409 44TH ST NW,FOXHALL,916220,0,0
2514,1413 44TH ST NW,FOXHALL,949970,0,0
2515,1417 44TH ST NW,FOXHALL,842940,0,0
2516,1421 44TH ST NW,FOXHALL,773130,0,0
2517,1433 44TH ST NW,FOXHALL,924840,0,0
2518,1445 44TH ST NW,FOXHALL,1427450,0,0
2519,1425 44TH ST NW,FOXHALL,991540,0,0
2520,NW,FOXHALL,2668100,0,0
2521,1437 44TH ST NW,FOXHALL,949990,0,0
2522,1429 44TH ST NW,FOXHALL,830560,0,0
2523,1441 44TH ST NW,FOXHALL,800190,0,0
2524,1601 44TH ST NW,FOXHALL,902470,0,0
2525,1603 44TH ST NW,FOXHALL,652300,0,0
2526,1605 44TH ST NW,FOXHALL,649820,0,0
2527,1607 44TH ST NW,FOXHALL,936300,0,0
2528,1609 44TH ST NW,FOXHALL,766980,0,0
2529,1611 44TH ST NW,FOXHALL,930800,0,0
2530,1613 44TH ST NW,FOXHALL,734490,0,0
2531,1615 44TH ST NW,FOXHALL,661120,0,0
2532,1617 44TH ST NW,FOXHALL,822270,0,0
2533,1565 44TH ST NW,FOXHALL,720340,0,0
2534,1567 44TH ST NW,FOXHALL,779490,0,0
2535,1569 44TH ST NW,FOXHALL,734880,0,0
2536,1571 44TH ST NW,FOXHALL,690500,0,0
2537,1573 44TH ST NW,FOXHALL,753520,0,0
2538,1575 44TH ST NW,FOXHALL,746830,0,0
2539,1577 44TH ST NW,FOXHALL,879960,0,0
2540,1579 44TH ST NW,FOXHALL,835360,0,0
2541,1539 44TH ST NW,FOXHALL,828910,0,0
2542,1541 44TH ST NW,FOXHALL,723840,0,0
2543,1543 44TH ST NW,FOXHALL,806680,0,0
2544,1545 44TH ST NW,FOXHALL,824190,0,0
2545,1547 44TH ST NW,FOXHALL,772720,0,0
