"","filename","model","vin","price","mileage","color","transmission","engine_displacement","name_seller","street","phone","website"
"826","826.txt","2005 Acura MDX Touring w","2HNYD18985H508780","$8,700","132,567","Exterior: silver","Automatic 5-Speed",NA,"Merits Auto & Van Sales ","313 Elizabeth Ave Newark, NJ 07112","(973) 813-2105","meritsautosales.com"
"827","827.txt","2008 Nissan Altima 2","1N4AL21EX8C112760","$1,999","106,951","Exterior: BlueInterior: Gray","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"828","828.txt","2006 Chevrolet Suburban LS 1500 4dr SUV 4WD","3GNFK16Z76G114685","$7,999","161,393","Exterior: RED","Automatic 4-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"829","829.txt","2009 Volkswagen Jetta TDI DIESEL","3VWRL71K09M140869","$6,999","108,501","Exterior: RedInterior: Tan","Automatic","2.0","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"830","830.txt","2010 Nissan Altima 2","1N4AL2AP0AN553535","$4,499","119,149","Exterior: Light BlueInterior: Gray","Automatic","2.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"831","831.txt","2010 Ford Fusion SE","3FAHP0HG2AR345909","$3,999","85,365","Exterior: Gray","Automatic","3.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"832","832.txt","2007 Jeep Grand Cherokee Laredo 4WD","1J8GR48K77C609962","$4,999","129,977","Exterior: BlackInterior: Gray","Automatic","3.7","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"833","833.txt","2007 Honda Accord EX-L w","1HGCM56707A092526",NA,"121,495","Exterior: White","Automatic",NA,"Auto City International ","450 Utica Ave Brooklyn, NY 11203","(718) 395-6170","autocityinternational.com"
"834","834.txt","2002 Acura TL Type-S","19UUA56882A015563","$5,900",NA,"Exterior: BlackInterior: Black","auyomatic","6-","Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
"835","835.txt","2012 Ford E-Series Van E-250 CARGO VAN CLEAN WORK TRUCK MORE IN STOCK","1FTNE2EL5CDA43946","$12,999","108,059","Exterior: WhiteInterior: Gray","Automatic","5.4","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"836","836.txt","2006 Mercedes-Benz C-Class C230 Sport Sedan","WDBRF52H56F829074","$4,999","108,149","Exterior: SilverInterior: Black","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"837","837.txt","2005 Jeep Grand Cherokee Laredo 4WD 4dr SUV","1J4GR48K15C673462","$6,995","149,712","Exterior: GREEN","Automatic 5-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"838","838.txt","2004 Jeep Liberty Rocky Mountain Edition 4WD","1J4GL48K54W220637","$2,999","109,869","Exterior: GoldInterior: Gray","Automatic","3.7","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"839","839.txt","2005 Honda Element EX 4WD 4-spd AT","5J6YH28615L001237","$3,999","110,421","Exterior: OrangeInterior: Gray","Automatic","2.4","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"840","840.txt","2013 Mercedes-Benz M-Class ML63 AMG w","4JGDA7EB4DA152375","$68,868","29,399","Exterior: Lunar Blue MetallicInterior: Black","Automatic","5.5","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"841","841.txt","2014 Ford F-150 XLT 4x4 4dr SuperCrew Styleside 5","1FTFW1EF6EFA19538","$29,995","27,998","Exterior: WHITEInterior: BLACK","Automatic 6-Speed",NA,"GT Motors ","149 Morris St Morristown, NJ 07960","(973) 846-4280","gtmotorsnj.com"
"842","842.txt","2007 Toyota Camry XLE V6","JTNBK46K873013392","$5,999","138,304","Exterior: BeigeInterior: Beige","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"843","843.txt","2011 Audi R8 4","WUADUAFG3BN001314","$84,999","41,527","Exterior: BlackInterior: Black","6 Speed","4.2","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"844","844.txt","2014 Land Rover Range Rover Sport Supercharged w","SALWR2TF5EA389529",NA,"22,946","Exterior: Fuji WhiteInterior: Espresso","Automatic","5.0","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"845","845.txt","2009 Nissan Altima 2","1N4AL21E19N415352","$4,499","101,370","Exterior: WhiteInterior: Beige","Automatic","2.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"846","846.txt","2013 Nissan Altima 2","1N4AL3AP0DC194693","$7,999","101,146","Exterior: Black","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"847","847.txt","2009 Nissan Murano SL AWD 4dr SUV","JN8AZ18W49W118382","$13,995",NA,"Exterior: black","CVT",NA,"Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
"848","848.txt","2006 Honda Pilot EX BUY HERE -PAY HERE","2HKYF18406H546646",NA,"129,700","Exterior: Tan","Automatic",NA,"Auto City International ","450 Utica Ave Brooklyn, NY 11203","(718) 395-6170","autocityinternational.com"
"849","849.txt","2006 Acura MDX Touring","2HNYD18656H533935","$2,999","137,765","Exterior: BlackInterior: Brown","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"850","850.txt","2007 Acura TL Type-S 6-Speed MT MANUAL BLACK NAVIGATION","19UUA75547A013156","$14,999","75,006","Exterior: BlackInterior: Black","6 Speed","3.5","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"851","851.txt","2008 Lexus GS 350 Base AWD 4dr Sedan","JTHCE96S780014502","$12,995","139,039","Exterior: SILVERInterior: GRAY ","Automatic 6-Speed",NA,"GT Motors ","149 Morris St Morristown, NJ 07960","(973) 846-4280","gtmotorsnj.com"
"852","852.txt","2005 Chrysler Town and Country Limited 4dr Ext Minivan","2C8GP64LX5R284699","$5,749","141,105","Exterior: WHITE","Automatic 4-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"853","853.txt","2015 BMW M4 w","WBS3R9C57FK333705","$69,995","6,731","Exterior: Mineral Gray MetallicInterior: Sakhir Orange","Manual","3.0","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"854","854.txt","2012 Infiniti G Sedan 37x AWD","JN1CV6AR5CM973552","$14,999","34,349","Exterior: BlackInterior: Black","Automatic","3.7","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"855","855.txt","2006 Infiniti M 35 Sport","JNKAY01E86M108308","$5,999","116,000","Exterior: SilverInterior: Beige","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"856","856.txt","2005 Lexus RX 330 AWD","2T2HA31U45C065784","$5,999","160,860","Exterior: BlueInterior: Beige","Automatic","3.3","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"857","857.txt","2003 Toyota Tacoma Xtracab V6 4WD ONLY 50K MILES TRD","5TEWN72N63Z243118","$12,999","50,575","Exterior: BlackInterior: Tan","Automatic","3.4","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"858","858.txt","2013 Nissan Pathfinder SV w","5N1AR2MM3DC624720",NA,"54,759","Exterior: Dark SlateInterior: Charcoal","Automatic","3.5","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"859","859.txt","2007 Chevrolet Tahoe LTZ 4WD","1GNFK13017J287852","$10,999","131,118","Exterior: BlueInterior: Beige","Automatic","5.3","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"860","860.txt","2012 Honda Accord Sdn SE","1HGCP2F69CA211441",NA,"43,639","Exterior: Alabaster Silver MetallicInterior: Black","Automatic","2.4","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"861","861.txt","2008 Chevrolet Impala LS","2G1WB58N081273773","$4,999","69,427","Exterior: GrayInterior: Gray","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"862","862.txt","2012 Nissan Maxima 4dr Sdn V6 CVT 3","1N4AA5AP2CC828487","$16,990","32,335","Exterior: WHITEInterior: GRAY","Automatic","3.5","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"863","863.txt","1998 Ford Econoline E350 Super BUCKET VAN BOOM TRUCK 35FT WORKING HEIG","1FTSE34L7WHB35826","$4,999","77,000","Exterior: WhiteInterior: Gray","Automatic","5.4","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"864","864.txt","2014 Nissan Pathfinder 4WD 4dr S","5N1AR2MM5EC668848","$17,890","43,689","Exterior: Super BlackInterior: Charcoal","Automatic","3.5","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"865","865.txt","2007 Nissan Maxima SL","1N4BA41E27C824782","$2,495","136,768","Exterior: BlueInterior: Gray","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"866","866.txt","2004 Infiniti G35 Sedan AWD with Leather","JNKCV51F44M713205","$2,999","97,092","Exterior: White","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"867","867.txt","2006 BMW 5 Series 525xi AWD 4dr Sedan","WBANF33516CS38635","$9,495","147,284","Exterior: BLUE","Automatic 6-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"868","868.txt","2007 Hyundai Azera SE","KMHFC46F87A139474","$3,999","106,671","Exterior: BlackInterior: Black","Automatic","3.8","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"869","869.txt","2004 Nissan Titan LE Crew Cab 4WD 81k Miles","1N6AA07B44N522368","$11,500","81,351","Exterior: BlackInterior: Gray","Automatic","5.6","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"870","870.txt","2011 BMW 3 Series 4dr Sdn 328i xDrive AWD SULEV","WBAPK5C57BA994461","$16,890","27,121","Exterior: Space Gray MetallicInterior: Black","Automatic","3 ","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"871","871.txt","2007 Lexus ES 350 Sedan","JTHBJ46G472036580","$9,999","101,359","Exterior: Red","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"872","872.txt","2006 Infiniti G35 Coupe 6MT","JNKCV54E76M714709","$4,999","88,217","Exterior: BlackInterior: Black","Manual","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"873","873.txt","2013 Nissan Sentra 4dr Sdn I4 CVT SR","3N1AB7AP1DL735553","$9,890","15,524","Exterior: Brilliant SilverInterior: Charcoal","Automatic","1.8","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"874","874.txt","2010 Chevrolet Impala LT","2G1WB5EK4A1187933","$2,999","114,126","Exterior: GrayInterior: Gray","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"875","875.txt","2011 Ford E-Series Van E-150 Extended 10 11 PASSENGER LIMO VAN LEATHER","1FTNS1EL4BDA02113","$15,999","129,502","Exterior: BlackInterior: Black","Automatic","5.4","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"876","876.txt","2012 Nissan Altima 4dr Sdn I4 CVT 2","1N4AL2AP9CN499123","$12,890","41,612","Exterior: Ocean Gray MetallicInterior: Charcoal","Automatic","2.5","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"877","877.txt","2009 Nissan Altima 2","1N4AL21E99N428057","$4,999","110,486","Exterior: GrayInterior: Gray","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"878","878.txt","2002 Jeep Liberty Renegade 4dr 4WD SUV","1J4GL38K22W331413","$4,999","164,665","Exterior: GREEN","Automatic 4-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"879","879.txt","2004 Infiniti FX FX35 AWD","JNRAS08W24X217084","$7,999","84,212","Exterior: Gray","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"880","880.txt","2007 Ford Expedition XLT 4WD","1FMFU16507LA45354","$8,999","93,730","Exterior: BlackInterior: Beige","Automatic","5.4","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"881","881.txt","2012 Mercedes-Benz SLS AMG 2dr Roadster SLS AMG","WDDRK7HA8CA009444","$149,890","11,747","Exterior: Obsidian Black MetallicInterior: Black","Automatic","6.3","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"882","882.txt","2002 Buick LeSabre Custom","1G4HP54K724196985","$2,500","95,285","Exterior: BurgundyInterior: Tan","Automatic","3.8","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"883","883.txt","2015 Jeep Grand Cherokee 4WD 4dr Limited","1C4RJFBG4FC802561","$35,890","6,396","Exterior: Black Forest Green PearlcoatInterior: Black","Automatic","6 ","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"884","884.txt","2010 Nissan Xterra SE 4x4 4dr SUV","5N1AN0NW5AC516238","$11,900",NA,"Exterior: redInterior: Black","Automatic 5-Speed",NA,"Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
"885","885.txt","2004 Dodge Dakota Sport Plus Quad Cab 4WD","1D7HG38N64S769683","$4,999","65,682","Exterior: RedInterior: Gray","Automatic","4.7","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"886","886.txt","2013 Infiniti G37 Sedan 4dr x AWD PREMIUM","JN1CV6AR5DM763776","$17,490","34,268","Exterior: Graphite ShadowInterior: Stone","Automatic","3.7","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"887","887.txt","2012 Nissan Altima 2","1N4AL2AP9CN478014","$5,999","60,957","Exterior: Black","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"888","888.txt","2006 Infiniti G35 Sedan x AWD","JNKCV51F06M605439","$3,999","139,477","Exterior: RedInterior: Beige","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"889","889.txt","2004 Jeep Wrangler X 5 Speed Manual RUST-FREE 1 OWNER CLEAN","1J4FA39S24P701014","$11,999","106,255","Exterior: YellowInterior: Gray","5 Speed","4.0","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"890","890.txt","2008 Chrysler Town and Country Touring 4dr Mini Van","2A8HR54P28R684881","$65","79,712",NA,"Automatic 6-Speed",NA,"Merits Auto & Van Sales ","313 Elizabeth Ave Newark, NJ 07112","(973) 813-2105","meritsautosales.com"
"891","891.txt","2006 Infiniti G35 x AWD 4dr Sedan","JNKCV51F76M607009","$7,999","140,116","Exterior: blue","Automatic 5-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"892","892.txt","2012 Nissan Rogue S AWD Krom Edition","JN8AS5MV7CW705773","$9,999","43,704","Exterior: GrayInterior: Black","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"893","893.txt","2013 Infiniti G37 Sedan 4dr x AWD PREMIUM","JN1CV6AR4DM350182","$17,390","38,662","Exterior: Blue SlateInterior: Stone","Automatic","3.7","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"894","894.txt","2004 Land Rover Range Rover HSE 22inch Wheels","SALME11414A154347","$12,999","82,951","Exterior: BlackInterior: Tan","Automatic","4.4","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"895","895.txt","2012 Nissan Altima 2","1N4AL2AP3CN474797","$5,999","99,852","Exterior: Slate BlueInterior: Gray","Automatic","2.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"896","896.txt","2009 Nissan Maxima SV","1N4AA51E69C854100","$7,495","64,328","Exterior: GrayInterior: Gray","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"897","897.txt","2007 Nissan Maxima SL","1N4BA41E77C832537","$4,999","103,696","Exterior: GrayInterior: Beige","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"898","898.txt","2015 Jeep Grand Cherokee 4WD 4dr Limited","1C4RJFBG1FC865634","$35,890","5,834","Exterior: Granite Crystal Metallic ClearcoatInterior: Black","Automatic","6 ","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"899","899.txt","2011 BMW 3 Series 328i xDrive AWD 4dr Sedan SULEV","WBAPK5C53BA660170","$14,900",NA,"Exterior: silverInterior: Black","Automatic 6-Speed",NA,"Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
"900","900.txt","2012 Infiniti G37 Sedan 4dr x AWD PREMIUM NAVI","JN1CV6AR3CM681124","$16,890","31,367","Exterior: Black ObsidianInterior: Graphite","Automatic","3.7","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"901","901.txt","2003 Subaru Outback H6-3","4S3BH806137633770","$6,999","121,915","Exterior: TanInterior: Tan","Automatic","3.0","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"902","902.txt","2007 Lincoln Navigator 4WD Ultimate","5LMFU285X7LJ25728","$8,999","115,111","Exterior: BlackInterior: Black","Automatic","5.4","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"903","903.txt","2006 Pontiac Grand Prix GT 4dr Sedan","2G2WR554761266870","$4,999","149,525","Exterior: TAN","Automatic 4-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"904","904.txt","2005 Infiniti FX FX35 AWD","JNRAS08W75X205904","$3,999","142,832","Exterior: GrayInterior: Black","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"905","905.txt","2003 Acura TL 3","19UUA56633A049815","$1,495","102,774","Exterior: BlackInterior: Black","Automatic","3.2","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"906","906.txt","2006 Toyota RAV4 Limited","JTMBD31V766001483",NA,"133,375","Exterior: Nautical Blue MetallicInterior: Ash","Automatic","2.4","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"907","907.txt","2013 Infiniti G37 Coupe 2dr x AWD LOADED","JN1CV6EL0DM980786","$19,890","34,556","Exterior: Graphite ShadowInterior: black","Automatic","3.7","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"908","908.txt","2008 Infiniti M35 35 AWD","JNKAY01F88M651430","$5,999","132,765","Exterior: WhiteInterior: Black","Automatic",NA,"D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"909","909.txt","2006 Subaru Legacy Wagon Outback 2","4S3BP616767352292","$11,999","57,605","Exterior: SilverInterior: Gray","Automatic","2.5","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"910","910.txt","2014 Audi RS 5 2dr Cpe QUATTRO","WUAC6AFR0EA900134","$52,890","24,800","Exterior: Panther Black Crystal EffectInterior: BLACK","Automatic","4.2","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"911","911.txt","2014 Mercedes-Benz S-Class S550 4MATIC w","WDDUG8FB7EA049322","$85,995","18,629","Exterior: Diamond White MetallicInterior: Porcelain","Automatic","4.6","EMG Auto Sales ","885 US","(732) 587-7684","www.emgauto.com"
"912","912.txt","2009 Nissan Murano SL AWD","JN8AZ18W89W115372","$8,999","122,662","Exterior: Silver","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"913","913.txt","2012 Infiniti G37 Coupe 2dr x AWD","JN1CV6EL6CM470893","$16,590","26,646","Exterior: Graphite ShadowInterior: Stone","Automatic","3.7","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"914","914.txt","2009 Toyota Camry XLE 5-Spd AT","4T1BE46K49U270859","$3,999","137,125","Exterior: SilverInterior: Silver","Automatic","2.4","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"915","915.txt","2006 Ford E-Series Cargo E-250 3dr Van","1FTNE24W66HB42008","$7,900",NA,"Exterior: whiteInterior: Gray","Automatic 4-Speed",NA,"Daytona Auto Sales ","242 Us Highway 46 Little Ferry, NJ 07643","(201) 425-6546","daytona46.com"
"916","916.txt","2007 Nissan Maxima SL","1N4BA41E27C826581","$3,999","129,720","Exterior: GoldInterior: Beige","Automatic","3.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"917","917.txt","2006 Infiniti G35 Coupe Automatic 77k Miles","JNKCV54EX6M705647","$10,999","77,521","Exterior: BlueInterior: Tan","Automatic","3.5","Brooklyn Auto Sales ","670 Coney Island Ave Brooklyn, NY 11218","(347) 507-2791","brooklynautoonline.com"
"918","918.txt","2005 Ford E-Series Cargo E-150 3dr Cargo Van","1FTRE14W35HA41423","$5,999","97,949","Exterior: WHITE","Automatic 4-Speed",NA,"Mount Eden Motor Inc ","28 W Mount Eden Ave Bronx, NY 10452","(718) 395-2844","www.mountedenmotors.net"
"919","919.txt","2012 Audi A8 L 4dr Sdn PREMIUM","WAURVAFD9CN011883","$36,890","40,254","Exterior: Ice Silver MetallicInterior: Black","Automatic","4.2","Xtreme Auto Sales ","150","(718) 593-4096","www.xtremeautosalesny.com/"
"920","920.txt","2007 BMW 3-Series 328i","WBAVA33547KX83380","$4,999","109,271","Exterior: Blue","Automatic","3.0","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"921","921.txt","2006 Jeep Grand Cherokee Laredo 4WD","1J4GR48K16C177661","$4,995","104,380","Exterior: BlackInterior: Gray","Automatic","3.7","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"922","922.txt","2005 Chrysler 300 C","2C3AA63H95H577297","$3,999","132,500","Exterior: BlueInterior: Beige","Automatic","5.7","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"923","923.txt","2010 Dodge Journey SXT","3D4PG5FV9AT112023","$8,995","70,645","Exterior: Stone White ClearcoatInterior: Dark Slate Gray w","Automatic 6-Speed","3.5","Universal Auto Plaza ","48","(917) 242-4103","universalcarsales.com"
"924","924.txt","2004 Volvo S80 S80","YV1TS92D341359266","$6,900","61,903","Exterior: Silver MetallicInterior: Black","Automatic","2.9","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
"925","925.txt","2009 Nissan Altima 2","1N4AL21E69C145577","$4,999","104,490","Exterior: GoldInterior: Beige","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"926","926.txt","2008 Infiniti G35 x AWD","JNKBV61F18M269515","$7,999","106,932","Exterior: Blue","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"927","927.txt","2007 Nissan Murano SL AWD","JN8AZ08W57W636248","$4,499","102,428","Exterior: SilverInterior: Black","Automatic","3.5","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"928","928.txt","2009 Nissan Maxima SV","1N4AA51E89C846774","$7,999","115,227","Exterior: White","Automatic","3.5","USA 1 Auto Sales ","12047 Flatlands Ave Brooklyn, NY 11207","(718) 395-5561","usa1nyc.com"
"929","929.txt","2007 Nissan Altima 2","1N4AL21E17C158685","$2,999","123,007","Exterior: GrayInterior: Black","Automatic","2.5","D&A Guaranteed Auto Sales ","2417 Linden Blvd Brooklyn, NY 11208","(347) 694-4499","dandaguaranteedautosales.com/"
"930","930.txt","2005 Jeep Grand Cherokee Limited 4WD","1J8HR58225C573847","$3,999","129,621","Exterior: SilverInterior: Gray","Automatic","5.7","Lenden Used Cars ","670 Powell St Brooklyn, NY 11212","(347) 983-9564","www.lendenusedcarsales.com"
"931","931.txt","2008 Nissan Sentra 4dr Sdn I4 CVT 2","3N1AB61E78L667600","$7,800","85,395","Exterior: Magnetic Gray MetallicInterior: gray","Automatic","2 4","Car Factory ","3245 Boston Rd Bronx, NY 10469","(718) 717-1159","www.carfactoryny.com/"
